ndcg
0.6239869053352072
0.4128270629630856
0.7742606073450331
0.6036812947281561
0.6859867986281787
0.8292345453970063
0.8013208389059259
0.827653292443986
0.6292229212423802
0.5309995794073588
0.566001108350605
0.6148922072228611
0.6492832806810064
0.6605487717245128
0.5083440363750399
0.6602017188586347
0.5430549057726436
0.6577517876412664
0.4276789815397422
0.563636208544384
0.5999675626001343
0.5918537536608757
0.5674746943864367
0.559845934996692
0.5693027088799089
0.5794455022413609
0.5862757467355004
0.5998229318676601
0.5269865740700005
0.6708549780662691
0.6077301091738794
0.35525570616339147
0.7012208063268516
0.656161833552085
0.6994371870157999
0.7721217011049422
0.9309986294403808
0.5558122307745015
0.4185709473965275
0.5370370291288885
0.729208586737889
0.6660335867469317
0.5392107312129525
0.5440315450051362
0.559845934996692
0.4960031101536818
0.7711700951217793
0.5570882366249812
0.5936167208964599
0.559845934996692
0.6242489867262453
0.559845934996692
0.4976799008135238
0.46239459250813086
0.6692966821220739
0.475494972506113
0.41903165443005164
0.4668433201851069
0.5206315116236175
0.5946196724607028
0.5175669374223547
0.49815583463637053
0.5854742508267297
0.4730986648100934
0.47211804078809905
0.4608060932669368
0.43577653911399733
0.6293191793189354
0.5662975827915966
0.43587402923518004
0.7343998736203007
0.501557699108868
0.6814315425788705
0.5064939167041715
0.3659307546837986
0.5101399785221633
0.5843308114965071
0.4603573587579583
0.4488012606513031
0.3608721181865894
0.48358962038439385
0.38212186970839424
0.46239459250813086
0.37636601275040654
0.4544583085140842
0.3239147454577263
0.46239459250813086
0.41056278577738115
0.37636601275040654
0.43381778563240614
0.5959040543599429
0.559845934996692
0.5322428816557185
0.45653510894649607
0.5195564403227418
0.4375357696077968
0.412205014777494
0.559845934996692
0.49109850614816025
