r_precision
0.029411764705882353
0.0
0.09302325581395349
0.0
0.16793893129770993
0.08333333333333333
0.07142857142857142
0.0
0.1
0.12
0.36363636363636365
0.0
0.041666666666666664
0.2545454545454545
0.0673076923076923
0.19444444444444445
0.07272727272727272
0.09523809523809523
0.09090909090909091
0.2608695652173913
0.04
0.15714285714285714
0.05714285714285714
0.03225806451612903
0.17647058823529413
0.24242424242424243
0.09090909090909091
0.0784313725490196
0.045454545454545456
0.058823529411764705
0.034482758620689655
0.03333333333333333
0.543859649122807
0.4358974358974359
0.14285714285714285
0.0
0.3673469387755102
0.03773584905660377
0.2345679012345679
0.1917808219178082
0.13333333333333333
0.0425531914893617
0.1326530612244898
0.16428571428571428
0.0
0.0
0.08333333333333333
0.1
0.027777777777777776
0.04
0.17427385892116182
0.0
0.043478260869565216
0.1774193548387097
0.08333333333333333
0.09375
0.29411764705882354
0.2736842105263158
0.21379310344827587
0.029411764705882353
0.11428571428571428
0.1875
0.0
0.1
0.11702127659574468
0.1111111111111111
0.14285714285714285
0.1111111111111111
0.0
0.0
0.0
0.07692307692307693
0.0
0.14285714285714285
0.09523809523809523
0.058823529411764705
0.06097560975609756
0.11688311688311688
0.09302325581395349
0.23529411764705882
0.0
0.11290322580645161
0.125
0.0625
0.0967741935483871
0.1276595744680851
0.07894736842105263
0.07142857142857142
0.23529411764705882
0.4642857142857143
0.26973684210526316
0.10236220472440945
0.046511627906976744
0.0
0.0
0.09090909090909091
0.0
0.0
0.0
