r_precision
0.029411764705882353
0.0
0.09302325581395349
0.0
0.15267175572519084
0.041666666666666664
0.07142857142857142
0.0
0.2
0.08
0.36363636363636365
0.0
0.0
0.09090909090909091
0.057692307692307696
0.13333333333333333
0.05454545454545454
0.09523809523809523
0.09090909090909091
0.21739130434782608
0.0
0.12857142857142856
0.08571428571428572
0.03225806451612903
0.09803921568627451
0.06060606060606061
0.09090909090909091
0.058823529411764705
0.045454545454545456
0.058823529411764705
0.034482758620689655
0.03333333333333333
0.543859649122807
0.38461538461538464
0.14285714285714285
0.0
0.2857142857142857
0.03773584905660377
0.19135802469135801
0.1643835616438356
0.13333333333333333
0.06382978723404255
0.14285714285714285
0.14285714285714285
0.0
0.0
0.08333333333333333
0.1
0.027777777777777776
0.04
0.21161825726141079
0.0
0.043478260869565216
0.20967741935483872
0.08333333333333333
0.03125
0.19607843137254902
0.16842105263157894
0.2206896551724138
0.029411764705882353
0.08571428571428572
0.1388888888888889
0.0
0.1
0.09574468085106383
0.07936507936507936
0.0
0.1111111111111111
0.0
0.0
0.0
0.07692307692307693
0.0
0.14285714285714285
0.0
0.058823529411764705
0.04878048780487805
0.1038961038961039
0.09302325581395349
0.11764705882352941
0.0
0.016129032258064516
0.125
0.0625
0.03225806451612903
0.06382978723404255
0.07894736842105263
0.07142857142857142
0.23529411764705882
0.35714285714285715
0.21052631578947367
0.09448818897637795
0.046511627906976744
0.0
0.0
0.09090909090909091
0.0
0.0
0.0
